year,month,corn_production,ammophos_price,ammosul_price,complete_price,urea_price,temp,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,sealevelpressure,visibility,solarradiation,uvindex,severerisk,cloudcover,conditions,farmgate_corngrains_price,wholesale_corngrits_price,wholesale_corngrains_price
2025,11,1699.6787499658676,510.51211151485404,219.91049415668385,513.7768810333291,453.25779430914554,27.898409843480216,24.227838478480333,81.24108771181143,5.110307703849642,47.53808297654632,2.1461755934777216,31.870663341495522,13.188362117193435,1008.9680138759728,16.684624597012657,218.9848590923948,7.7325718828167,23.100878933222003,76.43459287357001,1.340848617903859,6.208267179577376,8.111734824326504,6.650109709795288
2025,12,1576.037523681567,386.80611113217674,261.82317697879625,394.90272695912427,398.7331984190241,28.072267990332605,24.388298058364025,81.00947580114563,5.23842540254789,53.73542163385264,3.661119828271069,33.91579649830239,13.663654654693971,1008.6923609150341,13.484387107021007,196.7290495383022,7.004099697300546,21.625038090197247,78.00457472074429,1.4748131813778613,5.386290304017905,7.939492283362597,4.6362821031435715
2026,1,2263.9819692329256,1223.7102892255134,708.8099761387566,1369.8286299743486,1333.9436533421904,28.07260520870546,24.425302222355423,81.50373974874036,5.769305502770138,64.49766140846259,5.415385575769619,26.998190457989708,17.324172652947766,1009.234427913454,9.377557558079388,203.93977416387315,7.289236528025754,25.505593910139005,72.58549040252426,1.7903339790002661,13.02513030945289,25.944058645490713,17.119207135964928
2026,2,1128.2765436884292,375.4615608210188,253.78157780542824,388.2227689920619,388.98004134874645,27.903221339153603,24.06026655413542,80.48501860799007,5.046894379964158,50.73299570199106,3.496565382771564,34.023565223854774,14.682519237518363,1009.2394220294093,13.827529230604,206.12665941792784,7.253280001757503,20.919617940248465,76.2845800374121,1.4181942879466263,5.563124057683126,8.148617831404408,4.7329009194295395
2026,3,1450.2400906915573,1074.3055036520782,638.2281208836648,1208.9267256842068,1181.1370097043327,27.826971862306543,23.923357662203994,80.58443025215071,5.408677887341895,58.98019600266389,5.08372086114565,28.371848978876393,18.46443724416713,1009.9858585175627,10.12745270025141,215.14286703839934,7.557309285016117,23.68479138288916,70.82465074668225,1.6724385210366322,12.136752136355653,23.725606485756316,15.28888959147946
2026,4,2033.0578462508347,1415.4492539934945,778.4308884099883,1591.8305490416824,1526.8055713156718,27.870523013068393,24.091183163910994,81.1962243050362,5.665619056611732,62.15498187934054,5.181157120328294,25.132358797224406,18.83326586807624,1009.9140310802865,9.788569412287643,220.22629455666902,7.779480576013185,26.065767723545967,69.50807677084833,1.7636356032135936,14.939548998570956,29.762533639097228,20.26692946175092
2026,5,1301.5517786861164,239.12536501667637,121.02300174415723,211.03850407571008,187.3834455061151,27.909863624799108,24.164107767355535,80.81660763845188,4.958112529234498,46.345614322915026,2.293244456221146,34.56242348909091,12.845310374037865,1008.9167928721411,16.47456046465709,211.04631818852158,7.438144292091749,21.204954067782865,77.84808300574504,1.2970576437787926,3.970180765050486,3.5233460948268203,2.62945939738961
2026,6,1740.8288976769327,840.202838461857,510.9054037798851,927.9849191887188,912.8554355225642,28.0055622996191,24.266298979682606,81.02207435415481,5.454325939670383,58.78849729701233,4.674370926170184,30.249153629250337,16.223499011499598,1009.232679757557,11.117709507341829,203.5615917340383,7.227702011622512,23.354504531644913,74.28079976886787,1.6342607282300037,9.67895334751438,18.087927911756196,11.51177749909698
2026,7,1303.9099666232942,740.9521700898658,425.6748456877831,810.6080037983047,780.6460360026613,27.816863761797215,23.94481637573431,80.58140439891217,5.1808410314791615,52.95056065649942,3.847683000599318,30.7914180671208,16.382618511438125,1009.6809665206792,12.920224614364201,216.5387747814575,7.596960275317315,22.611518649452798,73.22669848860818,1.5025232034993934,8.917256981960634,15.62140081083544,10.298386905019868
2026,8,1360.4206932362504,896.0810592335292,481.8340038292081,986.3017456103626,934.0795206066759,27.7450481277585,23.854139863952764,80.62153048511814,5.196728899858968,52.5475251937587,3.7153985118869173,29.26207631134364,16.99923001540361,1009.925718614329,13.138071097063403,224.6997852255945,7.861358154243277,23.437273459004437,71.72220671514103,1.5078225621102135,10.3070824618232,18.430303247232587,12.699686791063357
2026,9,825.8676765948476,700.2151896357791,418.0353398875377,773.4959634855622,750.5584474708448,27.67265913770035,23.63812031583083,80.01257002924379,5.0002966120202785,50.713776390155545,3.8853584784818054,31.294821759293548,17.43151889729927,1010.1834102013462,12.84134173800794,222.5827741964522,7.73535460492198,21.6309437519895,71.80013404043284,1.4614331026450458,8.873463368371517,15.572559739768622,9.93315446210164
2026,10,2285.641630372542,947.5973509575633,497.52284136768867,1029.5085115373658,973.5292194498834,28.058777134324416,24.489277725091103,81.71396864070145,5.569015622730902,57.80145927014746,3.846166516492019,28.658512258361206,14.932042658314913,1008.8753557917155,12.865695984453282,209.1936834220396,7.471653020665258,25.117977068964315,74.8744087357862,1.6058301870222778,10.169799487761338,18.265057873736396,12.95941866271096
2026,11,2639.1512453657197,1274.1063511263856,674.0477814612823,1409.0003694558254,1339.1790986877459,28.094683654470792,24.570256762298232,82.00516385619147,5.815418971054328,62.68342356704534,4.58679527913074,25.973541553524292,16.168340956974248,1008.9755855476642,11.145666941129548,209.8120856398764,7.522433680201772,26.744564294419053,73.12231277052129,1.7420603687824752,13.100331650338944,25.241367253962153,17.77493659636724
2026,12,991.5525670009374,855.4953309114862,476.24162750542746,948.0798411135765,904.5727492377628,27.645374390084086,23.631400590886134,80.17975672934566,5.0650708199853085,51.131285831749665,3.8126855268378677,29.774677554656115,17.79615791064373,1010.2873213854385,12.934852329239902,228.0880427532402,7.927337535030858,22.60791927113037,70.75244466120247,1.4823056800894463,10.198926948385918,18.305616530679117,12.268111307896334
