year,month,corn_production,ammophos_price,ammosul_price,complete_price,urea_price,temp,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,sealevelpressure,visibility,solarradiation,uvindex,severerisk,cloudcover,conditions,farmgate_corngrains_price,retail_corngrits_price,wholesale_corngrits_price
2025,11,20254.851217855976,482.04502800469345,254.71301169856451,470.8425839928386,451.96502723960293,27.99857550559583,24.389778287027923,81.37925688573753,5.124797305980614,50.44142878189564,3.035278503012421,29.37882816666115,13.231216791173324,1008.7017189787009,15.14789550511398,233.47546621132096,7.940020533984665,24.055698872093735,79.06122396561523,1.396482792344699,6.803902862100898,10.87538674807547,10.533636074550259
2025,12,20367.157181328264,444.7108386881446,259.5193301015206,453.58190796524286,432.9186563434341,28.0103879938817,24.35126199400552,81.153786631401,5.171339668444773,51.99243604388403,3.2884235117701053,30.34738044618632,13.602173992936457,1008.7744942314553,14.307821648484946,224.90061244499248,7.7075316657530095,23.86673749343536,77.65155763822145,1.4401905448812187,6.393635341865036,10.53192370383806,9.72549309539636
2026,1,19334.114210552085,961.3865196640145,631.3328837269146,1128.9957551382176,1115.72824688947,28.056304884303458,24.24239423576084,80.721485040957,5.6978324109497365,64.96570752513708,5.4845861728588545,30.903921934240145,17.581348264620033,1009.4193122583558,8.39695430562881,184.58277666545382,6.729389873703667,24.160051626412006,69.47935515062443,1.810654665975619,11.469664310493698,26.516200407250494,21.94504259306791
2026,2,15282.002740481446,439.8263870520859,257.30207019195586,449.6010640591703,428.13991954777157,27.867216731568035,24.047257715144248,80.62128019890207,5.035495959587351,49.65622758132031,3.2299610533747227,30.79005762566686,14.617440957135727,1009.2847899275783,14.497311589939727,233.89511368872627,7.937080908867955,20.74886856529418,76.15657048645721,1.3962348674261236,6.816802637199402,11.206841388348948,10.466544174291926
2026,3,11516.16344121717,915.3951433400762,589.0928899908722,1061.4916445847557,1046.8782015071629,27.825659884554042,23.795647393487805,80.01870571199795,5.418346799699407,59.503702948554974,5.085622105497464,31.193372452262338,18.627108731341764,1010.1202325082929,9.576470477789712,205.567452524273,7.264676680919763,19.364924316617937,68.47439719479951,1.6901583124899133,11.763384203581552,26.08782888010353,22.15858213607237
2026,4,14702.214422644305,1876.5269975090087,971.8614372580887,2009.0909754912718,2021.1653048116204,27.917523478128278,24.371122427235797,82.28319361083337,5.7171354274682,61.85618487423858,5.21321235176751,21.953961716315177,18.505336734573348,1009.606112504649,10.739706130178433,232.8455462363072,8.151717592246825,24.885775687850902,74.37978015330782,1.738545796419153,21.121913227998448,47.05606266446728,43.24306389553249
2026,5,18638.96635443291,296.4658340594069,149.14042936954502,256.54958317864657,233.64218689925474,27.93862143501726,24.267754264611337,81.0992619956313,4.957154310509061,47.061753599479516,2.5885834480170047,30.23109804331841,12.7902471969619,1008.7783006990211,16.225260315160767,241.41073468949435,8.115825841499571,22.57009321571457,79.63911615052189,1.3084883884866088,5.129761249217211,6.165204254165019,6.549036382228564
2026,6,17422.74297520514,805.0981594534496,492.29528677417693,898.709339117253,883.9632388834507,27.968058071589418,24.18383905092201,80.84129259483386,5.409837565626987,57.95803233421702,4.451335324675,30.06429147950206,16.266631888794734,1009.3441559887835,11.327684628307793,210.32263383004556,7.379680533325796,22.875041561747786,72.98810966529209,1.6208319236526663,10.174133684910885,21.341416245949972,18.553146027061302
2026,7,13344.218237146924,701.881765815564,422.6711275188609,769.3518890473861,752.3748292798264,27.840423697042425,23.943582616637826,80.44706698690588,5.20399984348424,53.78262879612771,4.027167236295497,30.443609367052943,16.43210219886265,1009.6634810791339,12.478524635961435,224.33655774098588,7.726462700626001,20.175160317591697,73.07223105958838,1.5206916224380649,9.551844739171202,18.934851843168417,16.841554397896516
2026,8,12333.236701408852,1044.2378779156097,563.1493056693289,1111.475672414097,1103.5558589866632,27.81462266863225,24.01458496152668,80.99815008335443,5.264783402399445,53.96832826277887,4.103358560267395,27.455833476369094,16.907652605655358,1009.7117973088892,12.805706308035383,236.38658224227584,8.10105439055451,20.80807721247418,74.28564232817018,1.5288392003079068,13.079269420873317,26.844284036983822,24.721827239556887
2026,9,8234.957400239524,592.1242169054967,385.3307721250567,668.5209352522434,647.6134620754456,27.699280443402206,23.58583248474966,79.64621820273906,5.061612776833144,51.85500629840294,4.04453204615578,32.08081064817992,17.53521485288735,1010.2232295077715,12.263848253776814,227.3827653528233,7.781230403493197,16.612206027001044,70.60570944503968,1.4889206526931105,8.915454865245096,17.44293245998142,15.244821525221937
2026,10,22473.182565163603,921.9147121021451,523.3448120922912,997.450580594952,987.1810118341891,28.103519555329186,24.55489836085657,81.72517449014465,5.528229186252041,59.155376364994254,4.315791105013801,28.075032375206945,14.987764011769912,1008.753493709505,11.917661971686584,210.9054541879168,7.421811216226388,26.483211367961395,76.05192818620662,1.6320977061507094,10.898378090296319,22.76522640712119,20.295188043528356
2026,11,23085.19800015616,1217.8342179661304,700.3460222576177,1348.2098948121347,1343.7619177773886,28.147704523407487,24.61932864400449,81.89761477915337,5.766615434450934,64.32746197047345,5.119509278361022,27.14934422158842,16.268471593338802,1008.8622200683336,9.925225682117116,198.6318653667986,7.148786137989703,27.601793313155035,74.00617185937494,1.7748815382289678,13.73929928424576,30.805002102945878,27.00011562920497
2026,12,8482.912246960725,881.9639865365607,508.36603025765726,962.0134897000171,948.7576182240591,27.71031139150331,23.705296278098636,80.19292805726879,5.153004416459652,52.83411920046501,4.174193224281225,29.594445083412268,17.801961052443517,1010.1693116201376,12.336560765110562,234.13623164210276,8.008875920893928,17.796526375640788,71.69504879305543,1.5143006499652216,11.794165776650942,24.073337994736107,21.741940392966512
