year,month,corn_production,ammophos_price,ammosul_price,complete_price,urea_price,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,sealevelpressure,visibility,solarradiation,uvindex,severerisk,cloudcover,conditions,retail_corngrits_price,wholesale_corngrits_price,wholesale_corngrains_price
2026,1,7635.681974034174,1247.845344893096,727.9645446370305,1390.2961044415351,1379.30959204174,32.127600084447565,24.56701124009467,28.021718605128147,24.313933719382618,81.41062261817468,5.734673173410144,62.28245354905274,4.940950721662276,27.430287833191528,17.60496822914945,1009.3187223257644,9.767389846646381,203.02113308393427,7.303770882778807,20.50988840943654,71.5975665231955,1.7609117515307702,36.30792218351394,28.21810909195335,17.770136312647196
2026,2,114.82118232769426,430.4680331436721,262.06545799045125,442.3158292111839,435.2081645598737,31.551027043372944,24.450317387076023,27.8702075079968,24.039995142028282,80.55886710471609,5.020830662965537,49.742297006358,3.2488086865726444,31.696001333817605,14.601697209194015,1009.294886584992,14.359795229688245,235.31392827629224,7.7797417655597485,16.847443429160563,75.97405455510557,1.3993238383496838,10.99636930196516,10.330983187241827,6.770309657656526
2026,3,5840.17093708436,950.2973579585778,576.9532459372967,1074.0968009034987,1094.8002175166475,31.838289385411265,24.268791105855332,27.705924720465347,23.62117884492283,80.13772997166943,5.3890708475194415,53.30999514871934,3.9878767012506557,28.430055487105506,19.404781554223177,1010.1734671881588,10.668957095425753,217.98556158199153,7.616450125357602,19.226191225689263,67.81573112142121,1.639621066952106,32.08281976464218,23.019218366280825,14.86865663030585
2026,4,7825.521544335992,1992.5447129081767,1119.8763143661308,2207.323133164653,2079.506311390978,32.499178637883986,24.842314108294893,28.201115284040682,24.86433336603713,82.22493491499682,5.805231273642562,77.3116819421866,8.075668579433977,26.817667736226326,16.59310724372358,1009.4190818614283,8.391726203080964,206.45130841706577,7.3949051509989445,21.43540294965385,76.87515701177881,1.869467506961481,47.9976989058232,45.44413401618931,26.693954446677708
2026,5,-1583.287662933697,184.42610668886482,117.45938212848341,149.5582368089381,145.97259243248118,31.442101872160105,24.5190382959991,27.950987075651234,24.21264226657359,80.78733966739219,4.940716412378208,47.6486404342534,2.661152492715644,32.74792530410173,12.811262328640453,1008.8351675962238,15.693835734025242,238.2398157298976,7.769532755253145,16.098385602517936,78.5768803802074,1.3198955394749134,2.6193295688949547,4.131617931594633,3.0694028619838036
2026,6,4347.063679973944,888.3732265904691,523.4750155632028,974.0202811019626,965.3824223589618,31.872194421520163,24.509999233485548,27.94924182231904,24.180230672655433,81.01440445359287,5.418614234661277,56.669593470921036,4.189722438888509,29.29495368729323,16.34794270645125,1009.327671335592,11.770695793488414,217.3061496272303,7.516404806500667,18.89950244845184,73.40457059445077,1.602048805541724,25.284567194888496,20.38138755950797,12.95697202652957
2026,7,2602.88473627402,747.1479213772109,446.0019768234779,815.4010544354969,805.1687828188587,31.724707926106976,24.41493786375749,27.831113949255126,23.94835346889326,80.51390486553048,5.194216432583623,53.2946387448874,3.962149098888066,30.217049179841297,16.457206250720333,1009.6538890581658,12.612991093057019,227.99863438028933,7.713086767027221,17.997387981005176,73.26831082690057,1.5170592582428597,21.408879298489637,17.88966363604129,11.335339927318387
2026,8,3172.674209708697,1158.135186919717,662.7264185473141,1266.63179254454,1197.9573096706372,31.953802661913727,24.585549999883646,27.960721808346285,24.303466714789778,81.08647591752771,5.29567484403627,61.84976222156785,5.595647330093783,29.66228068696796,15.849810894523898,1009.5888403639415,11.70678547872717,226.5662133991318,7.698673617287994,18.71478314396643,76.06847716312711,1.5951340581683233,28.209622708241795,27.141766306748877,16.21235144355137
2026,9,2037.1346575210337,611.162067633144,381.6286364714688,678.0907360076526,690.1373235423234,31.573793993000187,24.215867282044943,27.623318962249346,23.486530012017447,79.69814532461432,5.0177004241357395,48.109412432289325,3.4384891034731346,30.52686985352676,17.997091248887614,1010.2539442453236,12.827005559493273,235.4891702708037,7.887806719011877,17.432136482366843,70.19825117183143,1.4649982496216332,20.73404327580397,15.828847863963233,10.281438849672668
2026,10,4576.935303705512,1023.3658638549023,585.0246893893345,1106.8370573805005,1069.6952561569997,32.019647815697894,24.728168442197582,28.170918131960633,24.682481167246365,81.87623836302487,5.573752123680663,62.200480172801406,4.794734212526961,29.15512742779964,14.508955674011816,1008.6901276952646,11.717615547815683,211.09488532919977,7.357907359817595,19.35581877078465,77.1263547149249,1.6438252812752907,25.211253064239145,22.397828895214957,13.89889843703088
2026,11,7502.805370670394,1177.0049097375668,683.8827128564226,1301.8243157088655,1293.638735017863,32.13474466240956,24.647184248566052,28.11905601716888,24.51239347173891,81.7610280590098,5.792820710444175,62.65410595536409,4.720086115538283,27.585159516228657,16.58224660331922,1008.92030007582,10.113081339020482,199.7558520532857,7.2088191202248595,20.510365752405505,73.06886672132555,1.7561058515605694,33.491441398022516,25.951168047449187,16.479553443589452
2026,12,2734.9070753012784,1076.2092555178679,624.629967132998,1185.0776146752978,1129.3589380506019,31.852257614938893,24.448851323384993,27.815007093447868,23.98396440049276,80.51617788964188,5.166985156578228,58.45508948897396,5.294070782825695,29.889097452455246,16.918948577974277,1010.0240146029107,11.845648575094401,232.2082983626583,7.829285733242905,18.31498865036903,74.01662596147435,1.5588225561216404,27.917973083976904,26.033469538284976,15.640014454958077
