year,month,corn_production,ammophos_price,ammosul_price,complete_price,urea_price,temp,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,sealevelpressure,visibility,solarradiation,uvindex,severerisk,cloudcover,conditions,farmgate_corngrains_price,retail_corngrits_price,wholesale_corngrits_price
2026,2,11790.68750147731,435.9709939183376,260.3885185452564,447.32817145154695,437.45423456988647,27.858112999905938,24.036939038365226,80.6326850551807,5.059335118748763,49.40451067494064,3.160453584779077,24.558914541401464,14.656778713122264,1009.2874387285267,14.484987951183825,186.2485147223083,6.560252899589116,45.93317576021127,76.16526805586454,1.394883954839102,6.731695259555352,11.161267299705287,10.302346186787531
2026,3,-689.1428547911346,1013.2327693350308,610.6539433087382,1158.8888385503233,1112.2601260594602,27.860607423864202,23.889578699604787,80.24564971276804,5.421316875960159,59.894845266771426,5.23248778184859,33.62099017426249,18.381490839209505,1010.0605895909188,10.016722322280543,218.342488271295,7.689157302330173,12.996830211290217,69.39432921736375,1.6846021955418564,12.885120381086267,26.47211183940351,24.84215228637993
2026,4,2674.0849291016348,1646.2548596633496,869.5279618965506,1784.380944582852,1780.3825406580727,27.756137342697862,24.216944012313157,82.50687858731919,5.815389248084223,58.42933765888347,4.391698724247817,17.70416174236766,19.042761652784122,1009.6448228380086,10.595088875092415,234.1474903196654,8.212846678286155,25.095881402308805,74.74038766425497,1.7112735264349084,18.987408639444425,43.94797737344027,40.88261605865864
2026,5,17476.613212945173,277.81382344296435,151.52108922095067,236.45974427524925,243.25744421423587,27.89719089371916,24.222981901532165,81.14915084941318,4.983390106368823,46.10740238342123,2.3257395911902563,19.137604544636815,12.965414234679088,1008.7893962166008,16.185177179573998,171.9887202440948,6.079738736322113,61.39550198169309,79.70226470106934,1.3012238887785443,4.8245619275601825,6.759504984680575,6.018144002734061
2026,6,4416.408997317543,757.3275178012773,470.5429840619836,862.301338336867,815.683969086378,28.035584643389875,24.201592162290396,80.52124710481614,5.33671936810574,59.746716852939244,4.863360505684739,31.852947333049997,16.123462959583037,1009.3700014703187,11.050159243438657,195.3267094674111,6.961801309157849,26.479493222043857,72.02452196636386,1.6418191999822653,9.738749487964071,18.710404372026574,17.388040836879895
2026,7,5868.324174960842,680.5476489002467,413.21401404132484,754.2713808947155,726.0195742429642,27.859708717749726,23.951140167944168,80.36528474022643,5.2112985235311555,54.24884923468039,4.144873436089881,29.32923601971129,16.37614714522755,1009.6696221340715,12.403990409730795,200.75292416753837,7.070024558070131,30.181287093797437,72.82198704947382,1.5269098441328524,9.371498461396527,17.641741652158203,16.479085542664848
2026,8,5298.112650393974,867.9038152314461,497.76172394906826,949.1681920408228,930.134980295763,27.787153844513384,23.92625489419639,80.73706344303669,5.305692419411486,53.76582981557317,4.041923337517176,26.517020906412654,17.091838219756255,1009.7752714144679,12.312626599692408,209.96455713128785,7.363288529064661,29.307914237948808,73.24679176068923,1.538264862662487,11.36592611327228,23.03523504911368,21.516455062954037
2026,9,3232.999727366725,616.0204291014015,393.2310448540193,698.3370666325864,666.908662460577,27.73437955883223,23.62744235509888,79.62510665814733,5.1057713876342845,52.51881502076935,4.240246854673046,33.038921401194784,17.369720071030883,1010.2110542628964,12.31111062973821,209.79243152154413,7.32499881955863,22.387156115330527,70.60453813225001,1.4953576520111795,9.213262491001672,16.598199507909044,15.703665877191611
2026,10,8357.051320361905,845.4605099541295,489.678047223264,928.5625225466356,894.6181059535083,28.12314986407499,24.531842875160237,81.50549382435847,5.445180857093497,59.88731435601608,4.44927476427597,25.516043859347292,15.023267394053391,1008.7834962555978,11.667330054287731,186.94922180998742,6.714260453857193,38.048244760967464,75.33307003456639,1.642271095281302,10.146167806303481,20.599101079926072,18.921734355965782
2026,11,4147.210608240683,1149.347925060647,661.073406872074,1287.1237510029314,1240.1861329016174,28.1721746762528,24.615356901126944,81.73528387207361,5.662684599985546,65.12152287468484,5.279228405338699,27.285635893409108,16.260386302458812,1008.8787013049014,9.781142263693368,197.8151672983845,7.121375090751911,27.415994437116296,73.51781653403066,1.7827708040349393,13.139354793970824,28.40888435807267,26.226297433443506
2026,12,2830.1964921315666,785.8469159120286,472.09828947648566,877.7828167122061,851.6423916681815,27.712118272232814,23.674192238640103,80.02374614941776,5.210645760076353,53.05964772410084,4.246345646414511,30.72539633824408,17.818925991332605,1010.2015847185183,12.05831330857825,215.6473800355525,7.5236169553723045,21.940765054238,71.06186218375706,1.523688754403267,10.905912103229468,21.24755858889921,20.013782841571583
